SaleID,Date,DealerID,CustomerID,VehicleID,DiscountAmount,FinalPrice
S012751,12-18-2025,D001,C00911,V0392,313653.0,2822879
S012752,09-15-2025,D023,C04921,V0185,40579.0,1988403
S012753,2025-05-28,D011,C00018,V0295,174274.0,2004154
S012754,2024-10-04,D027,C04590,V0291,0.0,2402709
S012755,2025-08-16,D040,C03917,V0204,41947.0,796999
S012756,12/08/2025,D037,C03688,V0424,,1954332
S012757,11-14-2025,D036,C01191,V0332,80378.0,1527192
S012758,23/01/2025,D044,C02472,V0452,60300.0,542702
S012759,2026-07-28,D010,C01269,V0416,56650.0,2775860
S012760,2026-05-01,D040,C03503,V0346,35159.0,1722828
S012761,24/03/2025,D033,C04376,V0012,0.0,848568
S012762,2025-07-02,D012,C04256,V0252,108738.0,2066027
S012763,2024-11-21,D020,C02855,V0206,119786.0,1078076
S012764,2025-06-11,D005,C04786,V0252,0.0,2174765
S012765,2025-03-12,D044,C04327,V0019,0.0,1167567
S012766,2026-04-23,D038,C02025,V0003,159078.0,3022495
S012767,2025-12-26,D014,C01085,V0219,99269.0,1886121
S012768,2026-05-19,D013,C03617,V0408,60349.0,543144
S012769,24/02/2025,D023,C03455,V0345,107537.0,2043217
S012770,08-30-2024,D028,C04536,V0415,60272.0,542449
S012771,2026-03-01,D030,C04297,V0462,215856.0,2447960
S012772,2025-01-23,D007,C00322,V0223,148162.0,1703865
S012773,2026-02-18,D032,C02515,V0267,136489.0,1569624
S012774,2025-01-27,D048,C04560,V0379,,1198007
S012775,07-27-2026,D033,C02232,V0425,0.0,518684
S012776,2026-05-12,D025,C01201,V0489,50965.0,2497326
S012777,2024-10-12,D024,C04467,V0092,24516.0,465821
S012778,2026-03-06,D030,C04163,V0292,163886.0,1474975
S012779,03-18-2026,D042,C04900,V0335,243115.0,2795828
S012780,2025-07-08,D001,C02597,V0392,62730.0,3073802
S012781,2025-08-08,D006,C00217,V0143,51682.0,594351
S012782,2024-11-02,D013,C01553,V0038,137279.0,1235516
S012783,06-05-2026,D017,C02532,V0275,105283.0,2000385
S012784,2025-07-10,D034,C04382,V0059,25302.0,1239847
S012785,06-29-2026,D013,C03686,V0339,37412.0,1833225
S012786,2026-05-19,D047,C04049,V0162,36305.0,1778964
S012787,2025-01-18,D022,C01748,V0083,0.0,2450078
S012788,2025-12-16,D027,C04358,V0443,63668.0,1209696
S012789,11-23-2025,D048,C01937,V0033,110588.0,995292
S012790,2026-04-26,D020,C99999,V0365,36301.0,1778769
S012791,2024-10-05,D015,C00699,V0308,0.0,2689917
S012792,2025-10-01,D010,C03798,V0293,50662.0,2482453
S012793,2025-12-23,D021,C00388,V0075,55282.0,2708825
S012794,03-05-2026,D024,C00540,V0058,120185.0,2283528
S012795,2024-12-30,D049,C03675,V0413,94850.0,1090779
S012796,2026-03-27,D038,C02445,V0270,13748.0,673686
S012797,12-27-2025,D045,C01069,V0317,279543.0,2515894
S012798,07-30-2025,D047,C03822,V0115,30969.0,1517486
S012799,2025-04-18,D007,C02054,V0227,34638.0,1697271
S012800,18/02/2026,D030,C04647,V0151,0.0,2437381
S012801,2025-05-27,D003,C03473,V0285,75563.0,1435702
S012802,2024-10-11,D045,C02469,V0127,295088.0,2655798
S012803,2026-07-17,D036,C00209,V0493,102890.0,926017
S012804,08/06/2026,D037,C03335,V0195,0.0,1269035
S012805,02-20-2026,D001,C00026,V0417,122080.0,1098729
S012806,30/03/2025,D020,C01006,V0431,249533.0,2245803
S012807,07/10/2024,D033,C01735,V0490,117910.0,1061198
S012808,08-12-2025,D026,C01800,V0090,207381.0,2384886
S012809,10-11-2024,D005,C00893,V0422,0.0,1961289
S012810,2025-07-30,D021,C03432,V0090,51845.0,2540422
S012811,2024-11-26,D027,C04797,V0284,0.0,2076250
S012812,2026-01-11,D040,C02455,V0025,260584.0,2996719
S012813,01-05-2026,D043,C02637,V0176,104176.0,1979356
S012814,25/10/2024,D031,C04545,V0348,0.0,921201
S012815,05-21-2026,D007,C04232,V0378,,1902093
S012816,2025-02-10,D031,C00096,V0270,34371.0,653063
S012817,2026-05-17,D046,C00427,V0388,,1855819
S012818,04-29-2026,D037,C03698,V0143,64603.0,581430
S012819,2025-07-28,D022,C03135,V0237,0.0,3189855
S012820,18/05/2025,D042,C00927,V0264,292740.0,2634667
S012821,12-04-2025,D040,C00647,V0456,32554.0,1595195
S012822,22/02/2025,D042,C01427,V0241,213370.0,2453758
S012823,2025-12-08,D035,C04210,V0047,86944.0,1651947
S012824,12-19-2024,D027,C04647,V0480,0.0,3104130
S012825,2026-08-02,D050,C03440,V0294,74057.0,1407086
S012826,2025-05-10,D036,C02212,V0136,286638.0,2579748
S012827,2024-12-13,D014,C01015,V0065,57824.0,1098674
S012828,2025-02-26,D028,C04493,V0345,215075.0,1935679
S012829,2024-08-18,D007,C02974,V0108,70950.0,1348065
S012830,13/09/2025,D037,C04583,V0304,14453.0,708243
S012831,2025-06-08,D009,C04915,V0428,0.0,1595903
S012832,08-15-2025,D019,C00821,V0413,118562.0,1067067
S012833,2025-11-05,D018,C04983,V0319,0.0,504114
S012834,2025-01-25,D012,C00844,V0039,0.0,2850112
S012835,2024-11-08,D049,C00730,V0372,12775.0,625985
S012836,2026-04-18,D050,C01873,V0471,0.0,2345300
S012837,27/05/2025,D024,C01389,V0148,206659.0,1859935
S012838,2025-10-31,D018,C01787,V0294,29622.0,1451521
S012839,08/07/2025,D008,C01613,V0467,175468.0,2017888
S012840,2026-02-03,D020,C01076,V0032,114827.0,1033447
S012841,19/09/2025,D025,C00216,V0003,0.0,3181573
S012842,2024-12-16,D030,C00421,V0389,228386.0,2626449
S012843,06-21-2025,D020,C04500,V0098,42888.0,814881
S012844,2026-03-05,D046,C03944,V0219,39707.0,1945683
S012845,2025-09-15,D031,C00245,V0005,52551.0,2575036
S012846,2026-04-11,D029,C04603,V0044,0.0,2694278
S012847,17/03/2026,D029,C03362,V0191,,523105
S012848,2026-06-08,D040,C01969,V0101,163121.0,1875894
S012849,2024-10-19,D018,C03925,V0442,0.0,2365109
S012850,2024-12-02,D033,C00706,V0404,149922.0,2848534
S012851,2026-07-13,D019,C03224,V0435,180505.0,1624551
S012852,11-07-2025,D015,C01942,V0451,241551.0,2777846
S012853,2025-02-17,D036,C00910,V0493,82312.0,946595
S012854,08-11-2024,D014,C03399,V0353,74049.0,1406947
S012855,2025-07-09,D040,C00576,V0456,162774.0,1464975
S012856,28/05/2026,D024,C00044,V0445,11204.0,549001
S012857,15/08/2025,D031,C04688,V0142,251214.0,2888968
S012858,2026-03-23,D038,C04084,V0452,60300.0,542702
S012859,30/12/2024,D044,C00051,V0231,100944.0,908498
S012860,2025-01-12,D018,C00002,V0308,215193.0,2474724
S012861,2024-11-12,D027,C02021,V0065,23129.0,1133369
S012862,2025-04-23,D032,C03908,V0222,105613.0,950523
S012863,26/08/2025,D041,C00718,V0341,0.0,2534470
S012864,2025-06-13,D023,C02224,V0464,136158.0,2587004
S012865,2026-07-10,D027,C02396,V0033,110588.0,995292
S012866,04-18-2026,D039,C03510,V0224,24210.0,459996
S012867,2025-09-06,D002,C02647,V0218,,1363656
S012868,02-07-2025,D003,C04753,V0448,75794.0,682148
S012869,2025-09-24,D019,C00918,V0262,247044.0,2223403
S012870,2026-06-24,D020,C03016,V0466,0.0,1652663
S012871,2025-11-23,D018,C04177,V0118,0.0,723763
S012872,12-28-2024,D031,C04697,V0187,0.0,1568815
S012873,02-21-2026,D046,C00338,V0265,109362.0,1257664
S012874,07-13-2026,D049,C03281,V0219,198539.0,1786851
S012875,2026-04-14,D020,C00154,V0167,159466.0,1435195
S012876,01/08/2026,D003,C02750,V0469,54756.0,2724122
S012877,2025-01-28,D040,C03293,V0187,78440.0,1490375
S012878,2024-11-01,D012,C01483,V0017,40759.0,1997209
S012879,2024-10-07,D005,C04968,V0250,70771.0,813872
S012880,2026-07-04,D016,C03887,V0153,205797.0,1852179
S012881,08-07-2025,D018,C01435,V0091,0.0,539181
S012882,2024-10-02,D013,C00336,V0408,12069.0,591424
S012883,2025-06-18,D011,C01306,V0295,174274.0,2004154
S012884,2025-02-04,D019,C02234,V0396,0.0,1584755
S012885,2024-09-07,D006,C00824,V0390,85909.0,1632285
S012886,2025-11-06,D043,C02266,V0191,52310.0,470795
S012887,24/03/2025,D047,C02705,V0162,181526.0,1633743
S012888,2024-12-20,D041,C00917,V0046,119736.0,1077626
S012889,02-25-2026,D005,C02674,V0319,50411.0,453703
S012890,25/03/2025,D036,C01484,V0314,119347.0,1074128
S012891,2026-08-02,D040,C02383,V0279,33306.0,1632024
S012892,2025-02-06,D016,C03704,V0163,90280.0,1038230
S012893,09/10/2025,D041,C01992,V0355,255011.0,2932635
S012894,2025-03-12,D023,C01994,V0397,113717.0,2160628
S012895,2025-04-04,D010,C00832,V0278,10943.0,536243
S012896,08-29-2025,D007,C04339,V0130,113896.0,1309816
S012897,08/03/2025,D016,C01762,V0197,78640.0,707760
S012898,2025-12-18,D016,C04556,V0174,127795.0,1469652
S012899,01/01/2025,D043,C01180,V0248,31430.0,597178
S012900,2024-11-15,D034,C03264,V0391,0.0,561137
S012901,2025-09-08,D042,C02750,V0264,292740.0,2634667
S012902,07/10/2025,D036,C00820,V0095,,2499807
S012903,01-21-2026,D007,C00141,V0008,255598.0,2300387
S012904,18/12/2025,D035,C01126,V0224,38736.0,445470
S012905,2025-10-26,D034,C01353,V0059,0.0,1265149
S012906,04/11/2024,D027,C03836,V0463,83119.0,955869
S012907,2026-04-07,D035,C00792,V0465,109196.0,2074735
S012908,2025-01-15,D018,C03281,V0087,109319.0,1257179
S012909,2024-08-09,D045,C01149,V0060,40621.0,467149
S012910,04-15-2026,D029,C04139,V0153,0.0,2057976
S012911,01-02-2025,D028,C01650,V0274,,1284108
S012912,10-15-2025,D046,C00032,V0332,80378.0,1527577
S012913,12-04-2024,D033,C02379,V0154,49329.0,937256
S012914,24/02/2026,D010,C02958,V0053,93187.0,1071657
S012915,14/05/2025,D001,C01650,V0137,144813.0,2751450
S012916,2025-02-12,D036,C04689,V0193,16307.0,799089
S012917,2025-12-27,D006,C00459,V0333,40139.0,461603
S012918,2026-05-02,D018,C00611,V0446,16004.0,784227
S012919,2025-11-17,D039,C00539,V0176,208353.0,1875179
S012920,2025-10-29,D018,C04125,V0383,179844.0,2068208
S012921,2025-01-07,D045,C03910,V0374,131656.0,2501480
S012922,2025-04-14,D026,C04971,V0465,0.0,2183931
S012923,2025-11-04,D024,C04493,V0148,,2066594
S012924,2024-10-18,D038,C02253,V0039,,2850112
S012925,12/01/2026,D010,C03535,V0465,218393.0,1965538
S012926,2024-09-23,D023,C02274,V0390,,1718194
S012927,2025-05-03,D048,C00413,V0356,45811.0,2244778
S012928,05/03/2025,D041,C04483,V0219,158831.0,1826559
S012929,07-12-2026,D011,C02466,V0127,,2950886
S012930,14/03/2026,D003,C02756,V0346,35159.0,1722828
S012931,10-22-2025,D036,C04037,V0439,11910.0,583610
S012932,2026-02-09,D045,C02271,V0285,,1511265
S012933,05-02-2026,D035,C02818,V0287,118423.0,1361876
S012934,11-01-2025,D048,C02341,V0235,21609.0,1058878
S012935,2025-01-20,D049,C02789,V0042,0.0,2901642
S012936,2025-02-25,D042,C01801,V0241,133356.0,2533772
S012937,20/09/2024,D048,C04654,V0454,46349.0,2271131
S012938,2024-11-17,D015,C03500,V0491,0.0,3080824
S012939,18/09/2024,D036,C01913,V0078,169199.0,1945796
S012940,08-17-2024,D007,C03626,V0391,11222.0,549915
S012941,03/06/2025,D014,C02249,V0216,74714.0,672435
S012942,2025-09-01,D048,C02549,V0387,,2965305
S012943,28/05/2026,D025,C00335,V0185,101449.0,1927533
S012944,2024-11-08,D046,C04142,V0134,124199.0,2359789
S012945,11-16-2025,D036,C00554,V0095,0.0,2499807
S012946,13/07/2025,D025,C00183,V0401,101935.0,1172257
S012947,04-09-2025,D035,C01707,V0390,137455.0,1580739
S012948,2025-02-23,D044,C01190,V0411,,2173411
S012949,2025-09-08,D022,C03711,V0051,147452.0,2801603
S012950,2025-09-27,D018,C02237,V0036,18190.0,891312
S012951,30/07/2026,D001,C03454,V0421,71170.0,1352230
S012952,21/02/2026,D006,C02368,V0461,47525.0,2328736
S012953,2025-12-11,D015,C04521,V0403,9860.0,483187
S012954,2025-07-30,D042,C03736,V0310,137462.0,2611780
S012955,22/04/2026,D016,C00463,V0295,0.0,2178428
S012956,05/12/2025,D036,C01555,V0116,32731.0,1603857
S012957,11/05/2026,D025,C04279,V0364,232362.0,2672165
S012958,2026-03-17,D009,C04735,V0205,33432.0,1638180
S012959,10/05/2025,D012,C04031,V0223,148162.0,1703865
S012960,06-17-2026,D016,C04682,V0365,90753.0,1724317
S012961,05-02-2026,D013,C04699,V0123,0.0,2504561
S012962,05-18-2025,D014,C01257,V0479,227047.0,2611048
S012963,05-25-2026,D010,C02604,V0071,86849.0,1650147
S012964,2025-02-23,D020,C01928,V0500,55515.0,2720250
S012965,2025-01-03,D027,C02721,V0338,,1809574
S012966,2024-12-21,D049,C01595,V0432,41460.0,2031566
S012967,2025-07-17,D001,C04242,V0034,37693.0,716185
S012968,14/01/2025,D023,C03234,V0367,39849.0,1952621
S012969,2025-06-19,D002,C02383,V0187,125505.0,1443310
S012970,2026-06-18,D049,C00697,V0135,38317.0,1877553
S012971,2025-07-05,D044,C03702,V0469,136892.0,2600957
S012972,2025-11-06,D030,C02369,V0173,56624.0,2774616
S012973,03-05-2025,D019,C03594,V0366,273695.0,2463257
S012974,2026-04-17,D026,C04496,V0217,,2863664
S012975,2025-08-08,D026,C02400,V0372,0.0,638760
S012976,2025-07-31,D045,C04388,V0106,283210.0,2548895
S012977,2025-01-16,D004,C02783,V0329,288562.0,2597063
S012978,2025-02-21,D020,C01163,V0206,95828.0,1102034
S012979,03-17-2025,D037,C01665,V0305,51127.0,557903
S012980,2025-02-21,D037,C02892,V0090,51845.0,2540422
S012981,30/03/2025,D026,C03383,V0217,143183.0,2737940
S012982,2026-01-30,D011,C01304,V0068,,850355
S012983,08/07/2026,D003,C00093,V0448,75794.0,682148
S012984,29/08/2025,D023,C04848,V0367,159397.0,1833073
S012985,2024-10-15,D006,C01626,V0284,103812.0,1972438
S012986,18/06/2025,D045,C01226,V0322,36182.0,1772925
S012987,2025-05-14,D011,C02559,V0487,36899.0,1808070
S012988,05/11/2025,D049,C02482,V0218,27273.0,1336383
S012989,26/05/2026,D046,C00757,V0245,85952.0,988451
S012990,2026-04-30,D013,C04271,V0042,232131.0,2669511
S012991,11-16-2024,D018,C00409,V0230,0.0,2899333
S012992,2025-03-18,D002,C02378,V0276,21928.0,1071447
S012993,2025-07-03,D030,C03388,V0173,283124.0,2548116
S012994,2024-09-10,D001,C04300,V0048,59999.0,1139988
S012995,2025-02-20,D031,C04497,V0449,60752.0,1154294
S012996,06/03/2026,D047,C02187,V0323,221826.0,2551005
S012997,2025-02-24,D045,C00345,V0277,39015.0,741289
S012998,2025-03-17,D029,C02632,V0106,56642.0,2775463
S012999,20/08/2024,D015,C02079,V0058,48074.0,2355639
S013000,2025-05-27,D046,C04370,V0183,59462.0,2913672
S013001,2024-11-22,D020,C01650,V0277,0.0,780304
S013002,2025-01-30,D040,C00042,V0020,0.0,1789482
S013003,2025-02-11,D030,C04630,V0429,0.0,1909192
S013004,04-23-2026,D039,C04691,V0443,63668.0,1209696
S013005,12-16-2024,D018,C01167,V0442,47302.0,2317807
S013006,08-18-2025,D046,C04253,V0068,68028.0,782327
S013007,2025-07-06,D021,C02226,V0340,193169.0,2221453
S013008,2024-10-09,D028,C04507,V0461,190100.0,2186161
S013009,2026-06-19,D048,C03671,V0141,35279.0,670312
S013010,2025-07-02,D019,C00759,V0365,36301.0,1778769
S013011,2025-01-05,D032,C01991,V0350,67304.0,1278789
S013012,2026-03-11,D011,C04643,V0013,0.0,1579770
S013013,06-06-2026,D008,C01928,V0310,137462.0,2611780
S013014,2025-02-08,D040,C00512,V0376,0.0,624465
S013015,15/05/2026,D013,C03471,V0342,122037.0,2318719
S013016,06-15-2025,D046,C02483,V0069,47522.0,2328580
S013017,2026-04-24,D041,C00036,V0102,82569.0,949550
S013018,2025-09-20,D042,C01500,V0264,292740.0,2634667
S013019,2026-06-02,D034,C03461,V0435,0.0,1805056
S013020,2025-01-24,D026,C00009,V0393,77928.0,701352
S013021,2026-03-08,D030,C02748,V0090,51845.0,2533530
S013022,2026-04-22,D047,C00585,V0230,289933.0,2609400
S013023,2025-10-04,D046,C00075,V0311,25653.0,1257042
S013024,26/02/2026,D016,C03993,V0055,16643.0,815524
S013025,2024-11-25,D030,C01232,V0299,,2818447
S013026,2026-06-14,D011,C02129,V0212,243797.0,2194178
S013027,2024-08-19,D040,C04982,V0416,141625.0,2690885
S013028,2025-04-17,D017,C00566,V0349,48483.0,2375691
S013029,2026-01-17,D009,C02797,V0451,301939.0,2717458
S013030,2026-03-20,D013,C04648,V0129,0.0,3048576
S013031,12-16-2025,D031,C02197,V0307,0.0,1102987
S013032,05-25-2026,D047,C00163,V0386,117259.0,1348482
S013033,2024-09-10,D037,C02921,V0174,159744.0,1437703
S013034,2025-09-17,D041,C04603,V0046,23947.0,1173415
S013035,10/11/2024,D007,C03355,V0007,16417.0,804462
S013036,2025-03-12,D045,C01782,V0124,237237.0,2728233
S013037,2024-12-17,D013,C01392,V0356,45811.0,2244778
S013038,26/06/2025,D033,C01514,V0276,0.0,1128680
S013039,2026-04-21,D001,C02486,V0281,107506.0,1236325
S013040,2025-12-14,D002,C03013,V0456,162774.0,1464975
S013041,2025-11-26,D025,C04231,V0150,74203.0,1409860
S013042,06-29-2026,D042,C00357,V0380,265438.0,2388950
S013043,2025-04-20,D021,C01807,V0287,148029.0,1332270
S013044,2026-02-10,D004,C00009,V0256,0.0,991585
S013045,07-17-2025,D049,C03852,V0359,0.0,1797230
S013046,10-18-2024,D023,C03267,V0160,44928.0,2201478
S013047,2025-02-16,D026,C00726,V0246,118665.0,1067985
S013048,2024-12-05,D030,C01291,V0293,0.0,2533115
S013049,2025-09-25,D006,C02765,V0222,21122.0,1035014
S013050,2026-01-22,D042,C00651,V0166,59487.0,2914878
S013051,2024-08-29,D037,C00612,V0009,132592.0,2519248
S013052,2025-07-30,D031,C04357,V0175,34056.0,647068
S013053,2025-04-26,D009,C01675,V0299,,2818447
S013054,2025-04-18,D009,C00223,V0107,23647.0,1158705
S013055,2024-11-01,D024,C00378,V0058,0.0,2403713
S013056,05/11/2024,D012,C03471,V0218,68182.0,1295474
S013057,2026-07-29,D007,C04081,V0040,113216.0,1301987
S013058,10-28-2025,D009,C01894,V0060,50777.0,456993
S013059,2024-10-14,D011,C03465,V0125,325658.0,2930931
S013060,2025-08-18,D042,C02632,V0331,137185.0,1577634
S013061,2025-01-29,D011,C01968,V0013,78988.0,1500782
S013062,31/03/2025,D017,C04376,V0416,141625.0,2690885
S013063,2024-10-08,D044,C02549,V0163,90280.0,1038230
S013064,2026-01-28,D047,C03358,V0391,11222.0,549915
S013065,2025-03-16,D017,C00889,V0064,23808.0,1166615
S013066,2026-05-07,D023,C04172,V0018,65680.0,755329
S013067,01/04/2025,D018,C01423,V0232,0.0,2736129
S013068,03-01-2025,D041,C02049,V0222,21122.0,1035014
S013069,05/07/2025,D033,C01814,V0409,151261.0,2861812
S013070,2025-03-09,D027,C02166,V0499,229494.0,2065452
S013071,2025-07-22,D049,C04088,V0128,131262.0,2493995
S013072,06-06-2025,D037,C02322,V0421,28468.0,1394932
S013073,02/04/2025,D001,C01688,V0073,,1419893
S013074,2026-05-02,D036,C01536,V0012,,848568
S013075,2025-11-02,D021,C01027,V0416,141625.0,2690885
S013076,04/02/2026,D006,C04009,V0020,178948.0,1610534
S013077,2025-09-24,D032,C00022,V0408,60349.0,543144
S013078,08/11/2025,D001,C01439,V0482,79201.0,712809
S013079,2025-10-26,D022,C00038,V0427,37179.0,1821818
S013080,2026-08-08,D045,C02559,V0352,0.0,2124081
S013081,2024-12-15,D041,C02442,V0451,,3019397
S013082,07-28-2025,D039,C04087,V0009,212147.0,2439693
S013083,22/03/2026,D045,C04201,V0317,55908.0,2739529
S013084,18/04/2025,D049,C02343,V0246,94932.0,1091718
S013085,12-24-2025,D038,C00323,V0404,239876.0,2758580
S013086,2025-11-03,D028,C01201,V0218,136365.0,1227291
S013087,2026-02-18,D047,C00248,V0386,146574.0,1319167
S013088,11-17-2025,D039,C01533,V0305,0.0,639099
S013089,06-18-2025,D024,C03794,V0028,89894.0,1033784
S013090,2025-02-19,D023,C04452,V0345,107537.0,2043217
S013091,27/05/2025,D049,C01130,V0012,0.0,848568
S013092,2025-08-04,D044,C00802,V0484,257781.0,2320033
S013093,2025-03-03,D019,C00629,V0401,101935.0,1172257
S013094,2025-01-06,D015,C00746,V0285,30225.0,1481040
S013095,02-05-2026,D028,C99999,V0412,106147.0,2016794
S013096,2026-03-31,D019,C04849,V0415,12054.0,590667
S013097,2025-10-13,D034,C02431,V0006,39434.0,1932277
S013098,10-20-2025,D029,C02832,V0498,146233.0,1316106
S013099,2025-08-28,D050,C04750,V0154,49329.0,937256
S013100,2024-11-19,D009,C03671,V0246,59332.0,1127318
S013101,2024-12-26,D011,C04954,V0270,54994.0,632440
S013102,2025-04-30,D029,C04331,V0320,70222.0,807559
S013103,16/07/2026,D037,C02683,V0308,134495.0,2555422
S013104,07-05-2026,D048,C00394,V0305,,639099
S013105,2025-06-01,D020,C03232,V0089,90841.0,817569
S013106,08/02/2025,D028,C03424,V0368,0.0,605984
S013107,09-07-2025,D008,C04379,V0195,126903.0,1142132
S013108,2026-03-10,D025,C02540,V0060,40621.0,467149
S013109,2026-06-16,D038,C00012,V0425,10373.0,508311
S013110,2025-03-02,D045,C03569,V0175,0.0,681124
S013111,2026-01-26,D029,C03978,V0088,29451.0,1443132
S013112,2025-12-24,D029,C00625,V0362,275505.0,2479550
S013113,06-16-2026,D014,C02692,V0216,0.0,747149
S013114,03-05-2026,D015,C00474,V0202,260600.0,2345405
S013115,07-11-2026,D005,C01798,V0347,23770.0,1164772
S013116,2025-09-18,D033,C02744,V0472,194365.0,1749286
S013117,2026-03-29,D030,C02790,V0448,37897.0,720045
S013118,2025-08-17,D044,C03443,V0300,105187.0,946692
S013119,2024-12-13,D010,C01360,V0001,0.0,517468
S013120,13/10/2024,D036,C02390,V0469,54756.0,2683093
S013121,2025-10-03,D028,C03623,V0412,169835.0,1953106
S013122,2026-07-21,D006,C00153,V0443,0.0,1273364
S013123,21/11/2024,D005,C04594,V0174,79872.0,1517575
S013124,2026-02-10,D014,C99999,V0458,0.0,1874548
S013125,2025-09-28,D042,C01450,V0166,59487.0,2914878
S013126,2025-11-23,D023,C02800,V0430,0.0,633974
S013127,02-10-2026,D048,C02108,V0324,193759.0,2228229
S013128,04-14-2025,D049,C00247,V0042,290164.0,2611478
S013129,2025-09-27,D002,C01599,V0233,0.0,1619869
S013130,2025-02-10,D027,C00165,V0065,115649.0,1040849
S013131,2026-04-23,D050,C02537,V0118,0.0,723763
S013132,2024-10-04,D006,C03243,V0124,0.0,2965470
S013133,2025-02-24,D043,C02893,V0376,31223.0,593242
S013134,07-03-2026,D019,C00690,V0362,55101.0,2699954
S013135,2026-05-06,D018,C00650,V0036,0.0,909502
S013136,09-25-2024,D011,C01024,V0068,68028.0,782327
S013137,24/08/2024,D025,C00524,V0088,117806.0,1354777
S013138,30/09/2024,D007,C01078,V0007,65670.0,755209
S013139,2024-11-05,D039,C04282,V0061,0.0,2626740
S013140,2025-12-05,D030,C03276,V0245,0.0,1074403
S013141,2025-08-27,D003,C01070,V0085,0.0,590645
S013142,2025-01-29,D022,C02253,V0171,126019.0,1134175
S013143,2024-11-08,D048,C01903,V0407,0.0,2669548
S013144,2024-08-21,D015,C02892,V0028,112367.0,1011311
S013145,30/06/2025,D003,C04688,V0308,268991.0,2420926
S013146,2026-04-25,D038,C03339,V0347,,1188542
S013147,2024-08-25,D009,C01582,V0333,50174.0,451568
S013148,2025-02-05,D024,C03064,V0349,48483.0,2375691
S013149,2026-08-04,D004,C02772,V0264,58548.0,2868859
S013150,01-27-2026,D002,C03204,V0108,0.0,1419015
S013151,2025-12-29,D023,C00348,V0464,217852.0,2505310
S013152,2025-06-12,D035,C04958,V0482,39600.0,713454
S013153,2025-03-20,D003,C02861,V0448,15158.0,742784
S013154,2025-10-06,D038,C03115,V0376,0.0,624465
S013155,2025-11-07,D032,C03355,V0405,0.0,1285792
S013156,03-23-2026,D045,C01034,V0183,148656.0,2824478
S013157,2025-07-01,D048,C04869,V0337,229835.0,2068521
S013158,01-07-2026,D036,C04603,V0263,0.0,2746676
S013159,06-24-2026,D018,C03799,V0173,56624.0,2774616
S013160,05-15-2026,D005,C01153,V0492,153091.0,1377822
S013161,2025-11-06,D036,C03955,V0389,57096.0,2797739
S013162,04-08-2025,D012,C04232,V0199,0.0,1273582
S013163,2025-10-08,D031,C01590,V0013,157977.0,1421793
S013164,2025-02-28,D007,C04680,V0189,64692.0,1229158
S013165,2024-12-23,D037,C01221,V0304,14453.0,708243
S013166,2025-03-19,D031,C00718,V0449,121504.0,1093542
S013167,2025-02-24,D002,C02077,V0214,48213.0,433924
S013168,21/09/2025,D024,C01654,V0135,38317.0,1877553
S013169,02/10/2025,D028,C03680,V0345,43015.0,2107739
S013170,2026-03-14,D032,C02525,V0206,95828.0,1102034
S013171,2025-01-25,D035,C01831,V0217,229093.0,2634571
S013172,06/10/2025,D010,C01539,V0426,170793.0,1537140
S013173,2025-02-19,D041,C04033,V0433,54636.0,2677202
S013174,2025-09-07,D001,C03484,V0474,45076.0,817121
S013175,2024-08-19,D034,C02588,V0118,57901.0,665862
S013176,2025-11-23,D030,C01802,V0013,157977.0,1421793
S013177,05-16-2025,D020,C00758,V0074,214359.0,2465138
S013178,05-14-2025,D026,C01055,V0465,43678.0,2140253
S013179,06-11-2026,D020,C00423,V0027,53441.0,1015382
S013180,12-03-2025,D022,C02101,V0098,68621.0,789148
S013181,09/07/2025,D007,C02373,V0423,0.0,1828974
S013182,2025-06-19,D004,C00659,V0197,78640.0,707760
S013183,2025-08-23,D049,C00968,V0472,0.0,1943651
S013184,2026-06-29,D016,C01286,V0167,127572.0,1467089
S013185,2025-06-07,D005,C03818,V0186,33414.0,1637293
S013186,2026-06-20,D049,C03063,V0301,,1126366
S013187,02-24-2026,D017,C02339,V0186,0.0,1670707
S013188,2026-02-25,D034,C03726,V0009,53036.0,2598804
S013189,2025-10-14,D031,C04164,V0371,97748.0,1857217
S013190,2026-05-07,D020,C00536,V0435,180505.0,1624551
S013191,2026-03-22,D049,C03051,V0034,15077.0,738801
S013192,12/02/2026,D013,C01135,V0351,144728.0,1664374
S013193,11-27-2024,D044,C02032,V0385,0.0,1445917
S013194,2025-02-25,D034,C02533,V0006,0.0,1971711
S013195,18/01/2026,D004,C03437,V0151,0.0,2437381
S013196,2026-01-28,D048,C02991,V0328,20701.0,1014390
S013197,2024-11-22,D039,C02355,V0476,53825.0,618994
S013198,2025-04-20,D049,C04280,V0406,11224.0,550003
S013199,02-20-2026,D027,C03512,V0319,0.0,504114
S013200,2025-09-17,D010,C03178,V0332,128605.0,1478965
S013201,2024-11-05,D021,C04389,V0143,64603.0,581430
S013202,09-19-2024,D026,C03192,V0430,63397.0,570577
S013203,06/07/2025,D033,C00170,V0112,82386.0,1565337
S013204,06-05-2025,D036,C02393,V0469,0.0,2737849
S013205,2025-09-22,D009,C02904,V0009,0.0,2651840
S013206,2024-09-23,D031,C02737,V0343,193182.0,2221596
S013207,2024-12-02,D023,C01755,V0441,214478.0,1930311
S013208,2026-02-04,D002,C02410,V0424,195433.0,1758899
S013209,26/11/2024,D038,C02690,V0347,118854.0,1069688
